product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",4.0,Water Resistant ??,"Reviewed in the United States 🇺🇸 on August 8, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I purchased the 11th generation Paper White to replace my 9th addition when it would no longer charge.It is supposed to be water resistant.  Well, it isn’t really.  I used in the pool and a little water got in it.  It was not immersed like to hype says it can.It’s been 2 days now and I still get a long message on the screen that the device detected moisture when I try to charge it.  The message says to put it upwards to dry it out and then it will charge.  How long do I have to wait?  I am very disappointed since the water resistant feature is very important to me?  If I ever get it dry and charged I will be placing it in a waterproof sealed case.",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,good product,"Reviewed in the United States 🇺🇸 on September 28, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,like new model,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Perfect for an avid reader,"Reviewed in the United States 🇺🇸 on February 1, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I LOVE my Kindle Paperwhite! I recently upgraded from an old Kindle that didn't have a backlight and what a difference. I really love being able to read in bed at night without needing to have a light on. The battery life is fantastic. The Kindle is great for travel, so you don't have to dedicate luggage space to multiple books, but also great for just keeping with you or having around the house. It's so lightweight and thin. I added a popsocket to the back of mine to make it even more comfortable to hold. I recommend for any avid reader!",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,I know this Kindle was an amazing piece of work,"Reviewed in the United States 🇺🇸 on January 16, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,but this old lady could not make it function to save me. After being horribly frustrated it was returned. I now  enjoy KOBO and it works perfectly - for me!!!,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Excellent,"Reviewed in the United States 🇺🇸 on August 19, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,I am enjoying the paperwhite. I never had one before and I'm enjoying it.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Great upgrade from older model,"Reviewed in the United States 🇺🇸 on October 18, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,My husband uses it . It’s sharper to read. The drawback is the way it’s held. On the older one he could put his thumb on the edge. Now if his finger slips it goes to next page. You can adjust the brightness which is what he likes. It charges quickly which is another plus !,One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Well worth it,"Reviewed in the United States 🇺🇸 on March 2, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"Wasn’t sure I would like having a Kindle instead of a book, but I absolutely love it and I’m so glad I pulled the trigger and made the purchase. I’ve read more books since getting the Kindle.Love that you can change the brightness and blue light. Awesome battery life!",One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Love to read!,"Reviewed in the United States 🇺🇸 on November 3, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,It's great to bring an assortment of books with you for a long trip or waiting room. Longer battery life between charges is a fantastic feature. So much easier to turn pages with a swipe.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Kindle Paperwhite,"Reviewed in the United States 🇺🇸 on December 24, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Recently lost my Kindle.  Replaced it with a newer version.  So far everything is good.  Like the larger screen.,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Excelente producto,"Reviewed in the United States 🇺🇸 on February 22, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"He tenido Kindle de otra generación, siempre un producto muy bueno",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Buen equipo,"Reviewed in the United States 🇺🇸 on February 1, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 16 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Fabuloso producto,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Great Upgrade,"Reviewed in the United States 🇺🇸 on July 4, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"Don’t laugh at me, but I just upgraded from the Kindle keyboard that I bought back in 2010. It still works perfectly and I love it, but it’s not backlit and I’m tired of the grey screen. I had the option of trading it in, but I’m keeping it as a backup.Anyway, I received my new Kindle yesterday and I couldn’t be happier. It’s absolutely perfect! The size, the white screen, the back light; it’s all perfect. I bought the leather case as well and am pleased with it too. If this new Kindle Paperwhite lasts as long as my Kindle Keyboard, we’ll be in business.",One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",1.0,this is not very good very hard to use does not work,"Reviewed in the United States 🇺🇸 on December 21, 2021",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,this is a pile of xxsh does not work way to hard to use,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Perfect for reading,"Reviewed in the United States 🇺🇸 on July 30, 2022",Option: With 3 Months Free Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,Great kindle. Charges really fast. Really happy with purchase,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,So much better than the older generations!,"Reviewed in the United States 🇺🇸 on December 2, 2021",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"I bought this to replace my generation 7, with its blurry font and inconsistent page turning. This is such a pleasant improvement that I love using it! The font crispness is so much better and the page turning works easily. After customizing the lighting and font, it’s wonderful to use. Being water resistant is an added bonus. It does appear heavier than my old one, but I’ll put up with that because of the other improvements. I didn’t really want the ads, but have found they are no big deal. It’s just a display when you wake the kindle, of the cover of a book you might like, and goes away when you swipe to open your content. Not worth $20 to do away with, in my opinion. The battery life is great, too. I took it on a 1 week vacation and when I returned the battery was still over halfway charged. This is the 3rd kindle I’ve owned, but the 1st one I actually love to use!",One person found this helpful
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Best purchase,"Reviewed in the United States 🇺🇸 on February 19, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,I was tired that every time that i have to move I have to carry heavy boxes full of books and this one works perfect and i love the light,
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Kindle for books,"Reviewed in the United States 🇺🇸 on November 10, 2022",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,"It is as described, very easy to hold and read",
"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",5.0,Kindle,"Reviewed in the United States 🇺🇸 on January 13, 2023",Option: Without Kindle Unlimited | Digital Storage Capacity: 8 GB | Offer Type: Lockscreen Ad-Supported | Color: Black,True,This is like any Kindle.  I love it!!,
