product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Love it,"Reviewed in the United States on December 26, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Had everything I needed. Have 2019 modern which I love. Also got new Paperwhite but that is too big for me can't fit easily into pocket or hold. Oasis not worith the price for me. This one kindle iss perfect light long battery and easy to carry would buy this over all the higher price ones. Added a detachable holder so easy to hold,One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",4.0,It’s a bit too wide for a woman’s hand.,"Reviewed in the United States on October 26, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I do love the kindle. The larger 10” screens are too large and heavy to hold comfortably. The are comparable to holding a text book. This new one is very light weight although very square so a bit too wide for a woman’s hand.Honestly my favorite kindle would be the one I received December 2010. It lasted ten years with over 3000 books download and read.,24 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",3.0,Not very good material,"Reviewed in the United States 🇺🇸 on March 13, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Is light and convenient, however the material is so poor… for $99 is made of really cheap plastic, got scratch out of nothing (I had it in my laptop bag even) and the black part looks already washed. Disappointed",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Ordered for kid,"Reviewed in the United States 🇺🇸 on January 22, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"Ordered for pre-teen. They are enjoying it, is easy to use and has nice features.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",3.0,Why does it lag so much,"Reviewed in the United States 🇺🇸 on March 9, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Why does this thing lag so much? Beyond that it’s PERFECT. But sometimes I have to wait 5 minutes for the screen to respond to my touch. It’s been like that since I got it and it’s either getting worse or it’s starting to bug me more.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Love my Kindle,"Reviewed in the United States 🇺🇸 on January 6, 2023",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"I love my new kindle, but it didn’t charge fully after being on the charger two days, right now it is at 99% And it’s supposed to be 16gb and looking at my storage there was only 13gb on the kindle.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,I love this new Kindle and the color,"Reviewed in the United States 🇺🇸 on January 25, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Without Lockscreen Ads,True,I just love that it’s small and the color is really great.,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Love it!,"Reviewed in the United States 🇺🇸 on December 21, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,I have an older model of the paperwhite and this one does not disappoint me whatsoever!  I was worried because it is a bit smaller - but that means it is LIGHTER and easier to hold without my hand getting tired. It fits in my purse better as well.  It's like reading straight from a paper book.  Battery life is amazing as well.,One person found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Charger,"Reviewed in the United States 🇺🇸 on January 4, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Love the new lightweight Kindle but already lost the charger- I tried ordering from Amazon but the plug to the Kindle was a little too wide. Can’t locate the correct charger. Does anyone know what it the correct one?,
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",3.0,Defective Screen,"Reviewed in the United States 🇺🇸 on October 13, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"The screen leaves burn from the previous image. You can see where the book cover ""Midnight Sun"" has a burn of my book cover of ""Fright Night"". (Don't judge my vampire reading!!!) Also ""Sunshine"" has a burn of the hair and eyes  from the cover of ""Written in Red"". This burn isn't an issue when reading regular text, but if you were to read a graphic novel with it, this is a potential problem.The screen from my 7th generation Kindle Paperwhite has sharper images too... Right is the Paperwhite 7th generation. The left is the new Kindle 2022 release. Even though both have 300ppi, the contrast is better on the Paperwhite. Both were lit to 15.I do like the fact that the new Kindle is lighter and smaller, so reading for an extended amount of time causes less wrist strain. (Wow that sounds spoiled.) However, it feels flimsy, so I worry about its durability if I were to take it on the go.Update 10/17 - Amazon sent me a replacement. It still has bad screen burn, so it wasn't just my unit. It must just be the nature of the item. If you are planning to buy this item, just know that there will be an issue with images.",49 people found this helpful
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Kindle basic 2022,"Reviewed in the United States 🇺🇸 on January 9, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"El único defecto que le veo al nuevo kindle basic 2022 es que subió su precio..por lo demas impecable el producto,mejoro muchísimo en comparación con el kindle básico de anteriores generaciones.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",5.0,Nice improvement over my older Kindle!,"Reviewed in the United States 🇺🇸 on December 25, 2022",Color: Black | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,"The smaller dimensions are nice, even though I thought I might not even notice. Even after tons of downloads to get my new library started the battery life seems really good. And since I've also been doing night reading with the lighted system I really thought the battery might get depleted super quickly.",
"Kindle (2022 release) – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage - Black",1.0,1950 calculator technology,"Reviewed in the United States on February 8, 2023",Color: Denim | Option: Without Kindle Unlimited | Offer Type: Lockscreen Ad-Supported,True,Item is not as described I thought this was supposed to be the newest technology of KindleThis is a very antiquated calculator version of Kindle.It is amazing to me that Amazon is a company has been so successful with this being their flagship product & then investing such little time and energy.....& into making this technology something more affordable and advanced.Imagine a world where there was a virus or some sort of pandemic and we all had to learn from our tools that we bought from Amazonand we bought these Kindle ebook w/out apps & with the expectation of learning not deforesting the world in order to feed our appetite for reading.After spending more money than a cheap Chinese tablet you are stuck with trying to read an LCD screen. Yawn gasp!During the apocalypse she thought it was a good idea to get a subscription to a thing called comixology.. which in and of itself is a great app but realizing how poor it displays on the Kindle.. was beyond disappointingI felt like I was at my grandma's house in 1982 watching the black and white TV in the back room cuz they didn't want me breathing in all the ciggye smoke.In many ways it helped me reminisce of how far we've come along in our society.  This thing would have been so cool in 1990 along with the other LCD video games that were around like game boy or whatever else..I have to admit the only Superior thing to this product is that it had a backlight which you would have to purchase in the 90s for your LCD powered productsbut this has it in spades every time you change the page it flashes the color of the original page during dark mode so it blinds you slightly.. so you can look for your text on the next screen blind.This feature really helped me get to sleep at night time after I blasted my eyes through 30 pages of a really boring book.After wearing sunglasses to bed I felt that it was a more easy way to enjoy my Kindle paper backI wanted to give it more stars I was super excited it pretty much ruined my whole entire day expectation loss of excitement pretty much ruined my whole day and part of the next.Fortunately for me I have Amazon Prime so I just wasted a bunch more money on some other crappy device from another crappy manufacturer that I'll probably also be unhappy with but you know that's how it is nowadaysThanks o bama,5 people found this helpful
