product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
Nintendo Switch Lite - Turquoise,4.0,Mini Switch,"Reviewed in the United States on September 20, 2019",Color: Turquoise | Style: Lite Console,False,"Honestly, over the past several years, Nintendo has made the attempt to reestablish itself as one of the most influential video game companies of all time. After the lackluster success of the Wii U, the company needed to restart their engines and showcase a system that appealed to just about anyone. The Switch delivered on that promise. Since the system was released in 2017, it sold over 40 million units worldwide, and brought out a handful of astronomical titles that delivered from the start including Super Mario Odyssey & The Legend Of Zelda: Breath Of The Wild. But over the past few years, Nintendo has overlooked handheld gamers for themselves. Mainly because they have been looking for a new console after Nintendo planned to retire the 3DS & DS legacy that stood for over 15 years in handheld gaming. So, when Nintendo announced they were going to make a handheld version of the Switch, specifically for those whom were disenfranchised from the lackluster days of the 3DS, I was skeptical to see if it would deliver. Well, after trying the handheld version of the Switch, I had some good thoughts, but more that could be added on.The Nintendo Switch Lite is a console that works well at the price-point, catering to those that wanted the Switch to cost less, and didn't want to spend nearly $300 based on a video game system. But that was what made the Switch so special, the ability to place anywhere & at anytime as a hybrid console. The Switch Lite though does work well, for those only handheld gamers, with a few things not included to the original console. The system looks brilliant and streamlines playing titles, specifically in handheld mode. The fact you can play great titles like Super Smash Brothers: Ultimate & Mario Kart 8 Deluxe beautifully, without problems is amazing. You can be able to play nearly all of the Switch games well here, where others you would need certain additions to compensate the lack of being connected to the TV. The controls do work mostly well, and the graphics are just as crisp and vivid as the original console is, and the sound works strongly too.But nevertheless, the Switch Lite does have a few misses here as I had said before. Since you cannot hook the Switch to the TV or dock it like the original, you are limited to playing certain titles specifically in only one mode. The fact that you can only play Super Mario Party & 1,2, Switch in tabletop mode only. You would need a stand specifically for those games, and would also need to purchase joy-con controllers to make those titles work. Not only that, there are other misses here too like the lack of rumble support, which was helpful in some titles for items like Super Mario Odyssey where Mario would get a closer sense to location items to power up the Odyssey ship. But those are mainly small complaints nevertheless, but doesn't take away from the main fun that works for the Switch Lite.Despite a few missed opportunities to deliver, the Switch Lite works well, and delivers a mostly enjoyable experience Switch fans have been celebrating since 2017. What I love about the console is that it works for handheld only gamers, and can connect with playing with others nicely. The Switch Lite is a delight for those that didn't yet get into the original console, but more could've been done to bring out a bigger Switch experience here. For its price, the Switch Lite is a good buy and I do suggest you give it a shot, if you haven't yet had the Switch experience. I had a fun one that was worth the effort.Graphics: A-Sound: B+Control: B 1/2+Fun & Enjoyment: B+",13 people found this helpful
Nintendo Switch Lite - Turquoise,1.0,Haven’t even had it a year and the battery won’t hold a charge,"Reviewed in the United States on April 16, 2022",Color: Blue | Style: Lite Console,True,It won’t hold a charge at all. And it would cost me about as much as I paid for it to even get it fixed.,One person found this helpful
Nintendo Switch Lite - Turquoise,5.0,Excellent,"Reviewed in the United States on September 9, 2022",Color: Turquoise | Style: Lite Console,False,Excellent,
Nintendo Switch Lite - Turquoise,2.0,Sad,"Reviewed in the United States on May 21, 2020",Color: Turquoise | Style: Lite Console,True,"Me llego antes de lo esperado, asi que supero mis expectativas de envio pero el producto se freezing",
Nintendo Switch Lite - Turquoise,5.0,It keeps kids safe & busy in house & not up your butt,"Reviewed in the United States on August 19, 2022",Color: Blue | Style: Lite Console,False,My 9 year old niece never gets to see me & se hugs her dad so for her birthday o got her this & a bunch of games she’s so thankful & works hard to be a great kid so I became uncle of the year lolGet it for the kids it’s not to expensive & then they won’t bug you for a phone,
Nintendo Switch Lite - Turquoise,4.0,I love this lil guy! Almost perfect!,"Reviewed in the United States on December 15, 2019",Color: Turquoise | Style: Lite Console,False,"Let me start by saying, I've played my roomie's original Switch for about 2 years. When Pokemon was coming, I knew I had to get my own. I don't even have a TV, so the Lite seemed perfect for me. And now that I have it, I love it! And let me tell you why.Pros:-Feels great in the hands, a solid unit compared to the original Switch, which makes sense because the joy-cons detach on the full size. This feels more akin to a modern mix of a Gameboy and PSP. It's lovely.-The screen is crisper than the full size Switch. Since it's 0.7 inches smaller with the same resolution, everything looks a bit less pixelated. The screen size is the same as an iPhone 6/7/8 Plus, to give you an idea.-It's compact enough to carry in my hoodie pocket comfortably. A pants pocket would be a stretch, though. And I wouldn't recommend that anyway because of the control sticks.-The battery life is solid. I haven't ever run out of power fully. While playing Pokemon Shield, it gets down to 50% in about 2 hours. It sounds short, but who games for 4 hours in a row? My arms would cramp up. And that brings me to my next point,-It charges very quickly. Even when it runs low, I find that it charges from 20 to 90ish percent in an hour. I use my portable battery pack with it, and I can confirm that it still charges while gaming with full brightness and wifi on. So I never have power issues.-The buttons feel fantastic. Having a proper D-Pad is a godsend. It just feels so...correct. The buttons have a nice click without being loud. The L and R buttons have a pleasant curve that makes it feel natural to hold. It's just...good.-The speakers are just fine. I was worried that they would be muffled or sound like crap. They aren't Bose quality, obviously, but they get the job done just fine. I've never felt the need for headphones.Cons:-The screen could still be better. Colors are good, but blacks aren't super deep. It's the same on the original Switch, and it's just a tad disappointing. I know they kept it at 720p for performance and battery, but I can't help wishing it was a full 1080p experience.-It feels a little slippery. The design is lovely, and it feels great in hand. But playing in bed or any way where it's more vertical can be cramp-y. You have to tighten your grip to make sure it doesn't slip, and it weighs on you after a bit. I use the Moko grip case for mine, which also has extra hand grips on the back like an Xbox controller. I recommend that, as it makes it perfect for holding in any position and basically fixes that issue. Still, it's a shame the console isn't a bit grippier.And my biggest gripe: No haptics or vibration. I know it would be tough to incorporate that into a solid console without shaking the whole thing, but it just makes some games less immersive/ more difficult. Some use the ""HD rumble"" to warn you of something, or enhance an intense scene. It's a shame that the Lite misses out on that. I'm confident that Nintendo could figure out how to make that work, but I doubt they will, just to separate the ""Lite"" and ""Premium"" consoles.Cons aside, I love this console! It feels like the quintessential Gameboy, the future version. Big screen, solid buttons, great graphics for a portable... and it's got that Nintendo magic. If you want to play Nintendo games and don't care about connecting to a TV, this is the one to get. I imagine it's great for kids, too. Just make sure to get a case and screen protector, so you don't have to worry about it while traveling!",One person found this helpful
Nintendo Switch Lite - Turquoise,1.0,Junk dont buy ... 30 day warranty...bogus,"Reviewed in the United States on April 9, 2021",Color: Turquoise | Style: Lite Console,True,Garbage theres no way this was a new switch didnt last a month and wont even charge and they only had a 30 day warrenty? Bogus so done with amazon and prime. Cancelling all my stuff. Tired of being sold junk and then being laughed at.,One person found this helpful
Nintendo Switch Lite - Turquoise,5.0,Excelente diseño tamaño clmodo,"Reviewed in the United States on August 30, 2022",Color: Turquoise | Style: Lite Console,False,,
Nintendo Switch Lite - Turquoise,1.0,Bad seller,"Reviewed in the United States on March 5, 2022",Color: Coral | Style: Lite Console,True,The nintendo switch was not working. It came plane without a box and it was a different color. No charger nothing. Had to return the product for a refund.,
Nintendo Switch Lite - Turquoise,5.0,the best!,"Reviewed in the United States on August 23, 2022",Color: Turquoise | Style: Lite Console,False,i bought this for my son on his birthday and he loves it! definitely worth it,
Nintendo Switch Lite - Turquoise,1.0,Disappointed!,"Reviewed in the United States on January 21, 2022",Color: Coral | Style: Lite Console,True, I ordered this item for my granddaughter 10th birthday as a present to her. I was surely disappointed at seeing the item was dented and heavily scratched up. I no I purchased it used but that is just really unbelievable.,One person found this helpful
Nintendo Switch Lite - Turquoise,1.0,Waste of money,"Reviewed in the United States on January 15, 2022",Color: Coral | Style: Lite Console,True,"No games or anything, many additional charges just to get a single game to play.  Have a very disappointed 7 year old that can't play with her new birthday gift.",
Nintendo Switch Lite - Turquoise,2.0,Not for an American outlet,"Reviewed in the United States on July 23, 2020",Color: Turquoise | Style: Lite Console,True,Charger is for another country.. I can’t use the switch,One person found this helpful
Nintendo Switch Lite - Turquoise,1.0,junk POS,"Reviewed in the United States on September 3, 2021",Color: Blue | Style: Lite Console,True,"did not even last 2 months and will not charge are turn on,,can not return because 60 past if you buy go to a local store so you can return it.this is 2nd one we bought",
Nintendo Switch Lite - Turquoise,3.0,The switch is ok,"Reviewed in the United States on October 23, 2022",Color: Blue | Style: Lite Console,False,I had this switch for a year and a half and finally decided to upgrade to the newest edition. This switch is light and great. But the battery life SUCKS! I had to keep my switch plugged in every time I played it because the battery would only last an hour max. I highly recommend spending the extra hundred and fifty bucks to upgrade to the newest edition. Don’t settle for this one.,One person found this helpful
