product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,The best console for all ages.,"Reviewed in the United States on July 24, 2022",Color: White | Style: Console,True,"I love this product. Not only can I hook it up to the tv to play games on a bigger screen, but I can also take it into a car or plane to play on the go. The amount of games you can play is amazing. The storage space is a little limited, but not enough to dislike the product. I love how people of any age or gender can use the product.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,2.0,Nintendo issue not an amazon issue,"Reviewed in the United States on April 12, 2023",Color: White | Style: Console,True,"The system is BRAND NEW maybe have 20 hours played and the game card reader is busted and i'm not trying to spend ANOTHER $100 to have it fixed by Nintendo as I no more than JUST got my son's switch back from them fixing it for the same issue.With that being said... Great games, lots of fun, great screen! but quality assurance isn't Nintendo's forte apparently anymore.",One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Big difference in the screen,"Reviewed in the United States on July 27, 2022",Color: White | Style: Console,True,Before I bought the Oled I already had the lite. I one of those people that has to have the next best thing. So I pulled the trigger on the Oled and was not disappointed. The screen is bigger and more colorful. I really enjoy going back to the games I previously beat. It makes it feel like a new better experience. Breath of the wild was more beautiful than ever!!,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,3.0,Came with Wrong Adapter/Charger,"Reviewed in the United States on January 7, 2023",Color: White | Style: Console,True,"Console is beautiful, however it came with the wrong charger, which is very frustrating for the $$ we paid.",4 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Nintendo,"Reviewed in the United States on November 9, 2022",Color: White | Style: Console,True,Oled model if your a Nintendo fan you will not be disappointed,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,4.0,Something was a bit off…,"Reviewed in the United States on June 7, 2022",Color: White | Style: Console,True,"I got essentially what i ordered, nintendo switch OLED model white, but what threw me off was the the box and manual was completely in Japanese. I recieved a Japanese switch in America from what i believe is an America company. Not unsatisfied however as it is not region or language locked, it functions normally",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Beautiful,"Reviewed in the United States on December 1, 2022",Color: White | Style: Console,True,Beutiful image,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,2.0,Not intended for normal hands,"Reviewed in the United States on October 25, 2022",Color: White | Style: Console,True,"I bought this unit because I own a Nintendo WII from years ago.  I saw an ad for a sports game that looked like a similar experience the WII used to provide.  Sadly the software engineers decided not to mirror game play that WII owners are used to, opting for slightly different trigger management making it hugely frustrating playing if you have a history with the older WII games.  Bad idea. I had hoped that other titles would be better but the general design of the system REQUIRES you manipulate the micro-sized controllers - either as attached to the tablet or held in a funky grip gadget, or as independent controllers.  If you have lived with any of the X-Box or PS systems you will immediately feel the lack of mass and claustrophobic button placement on the Nintendo controllers.  My adult fingers are squeezed against the right joy stick and the “B” button, the left controller has even less real estate.  I expect that devoting lots of time to a specific game would eventually train you to use the tiny controllers, but why would you.  Just put the money into a real system with normal hand sets.  I will be returning my Nintendo Switch OLED mainly because it is scaled and focused on children.  The system itself seems well made and performs as expected, it’s just too small.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Amazing console!,"Reviewed in the United States on October 3, 2022",Color: White | Style: Console,True,I bought this for my girlfriend as a birthday present and it came within a couple of days! She was so happy and the white console looks so clean. 10/10 purchase.,One person found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Great upgrade,"Reviewed in the United States on November 9, 2022",Color: Splatoon | Style: Console,True,It's a great upgrade from the launch switch.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Massive upgrade over old switch,"Reviewed in the United States on May 24, 2022",Color: White | Style: Console,True,"I picked up my switch in 2019 and I’ve had it 4 years but was noticing it would take longer for games to load and the battery would die out sooner than it used to. I was hesitant about picking up the Oled but it was def worth the purchase. The oled has a way bigger screen, makes graphics pop in handheld and the battery/ storage is vastly improved compared to the regular switch. I highly recommend picking up the Oled if you don’t have a switch already or need a new one.",2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Splatoon 3 Edition,"Reviewed in the United States on August 30, 2022",Color: Splatoon | Style: Console,True,"Happy with Phurcase! Looks nice and the colors. The box came a bit damage due to just being inside a box with no protection but, notthing happened to the console since its also divided with cardboard inside. Overall its nice and neat!",5 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Los colores y la portabilidad,"Reviewed in the United States on October 28, 2022",Color: Neon Blue and Red | Style: Console,True,"Es muy portable, y es demasiado buena para el precio que tiene",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Came quick,"Reviewed in the United States on October 28, 2022",Color: White | Style: Console,True,I bought this for my girlfriend.  It came quickly and she loves it.,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,"Works great, very nice sleek design.","Reviewed in the United States on September 11, 2022",Color: White | Style: Console,True,This was my first time getting a switch and I can say that so far as a game console/handheld its been great. The old has a sleek modern design and nice looking screen. Granted I prefer playing it docked.,3 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Great upgrade,"Reviewed in the United States on November 16, 2022",Color: White | Style: Console,True,The screen is lovely,
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Better than expected,"Reviewed in the United States on June 9, 2022",Color: White | Style: Console,True,"I got this because I love Mario kart, and wanted to be able to play the new dlc tracks since they wouldn’t come for the WiiU. I didn’t expect to love the switch as much as I have.The battery life, build quality, and screen quality are all much better than I expected after seeing what the regular switch is like, which was a very pleasant surprise.Games I would recommend:Mario Kart 8 DeluxeThe Legend Of Zelda: Breath of The WildMario 3D All StarsSuper Smash Brothers Ultimate",2 people found this helpful
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Can Use TV screen,"Reviewed in the United States on August 2, 2022",Color: Neon Blue and Red | Style: Console,True,"I liked the larger size.  I have a hard time reading the small print on most games.  With the ability to put the game on the TV screen that is no longer as problem.  I like playing these games, I am retired and with plenty of time on my hands it keeps me out of mischief.",
Nintendo Switch – OLED Model w/ Neon Red & Neon Blue Joy-Con,5.0,Great console,"Reviewed in the United States on June 24, 2022",Color: White | Style: Console,True,"Even if you already own the first launch switch, switch V2, and even the switch Lite. I would also say pick this up because it truly feels like an upgrade and the games will also look better on here as well I'd say go for I already own three so far making this my third I may go for the neon ones too I'd recommend this one though better gaming experience. Well both OLED switches will improve your gaming experience",
